,sr_,degree_1,degree_1_specializations,campus,key_skills,key_skills_str
222,1223,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
223,1224,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
224,1225,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
225,1226,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
226,1227,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
227,1228,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
228,1229,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
229,1230,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
230,1231,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
231,1232,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
232,1233,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
233,1234,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
234,1235,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
235,1236,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
236,1237,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
237,1238,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
238,1239,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
239,1240,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
240,1241,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
241,1242,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
242,1243,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
243,1244,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
244,1245,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
245,1246,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
246,1247,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
247,1248,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
248,1249,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
249,1250,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
250,1251,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
251,1252,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
252,1253,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
253,1254,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
254,1255,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
255,1256,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
256,1257,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
257,1258,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
258,1259,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
259,1260,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
260,1261,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
261,1262,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
262,1263,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
263,1264,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
264,1265,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
265,1266,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
266,1267,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
267,1268,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
268,1269,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
269,1270,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
270,1271,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
271,1272,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
272,1273,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
273,1274,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
274,1275,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
275,1276,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
276,1277,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
277,1278,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
278,1279,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
279,1280,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
280,1281,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
281,1282,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
282,1283,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, COE']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, COE"
283,1284,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
284,1285,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
285,1286,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
286,1287,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
287,1288,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
288,1289,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
289,1290,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
290,1291,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
291,1292,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
292,1293,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
293,1294,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
294,1295,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
295,1296,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
296,1297,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
297,1298,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
298,1299,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
299,1300,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
300,1301,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
301,1302,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
302,1303,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
303,1304,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
304,1305,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
305,1306,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
306,1307,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
307,1308,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
308,1309,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
309,1310,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
310,1311,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
311,1312,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
312,1313,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
313,1314,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
314,1315,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
315,1316,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
316,1317,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
317,1318,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
318,1319,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
319,1320,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
320,1321,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
321,1322,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
322,1323,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
323,1324,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
324,1325,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
325,1326,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
326,1327,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
327,1328,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
328,1329,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
329,1330,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
330,1331,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
331,1332,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
332,1333,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
333,1334,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
334,1335,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
335,1336,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
336,1337,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
337,1338,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
338,1339,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
339,1340,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
340,1341,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
341,1342,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
342,1343,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
343,1344,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
344,1345,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
345,1346,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
346,1347,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
347,1348,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
348,1349,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
349,1350,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
350,1351,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
351,1352,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
352,1353,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
353,1354,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
354,1355,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
355,1356,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
356,1357,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,JAVA']","C,JAVA"
357,1358,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
358,1359,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
359,1360,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
360,1361,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
361,1362,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
362,1363,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
363,1364,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
364,1365,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
365,1366,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
366,1367,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
367,1368,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
368,1369,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
369,1370,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
370,1371,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
371,1372,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
372,1373,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,PCB design']","C,PCB design"
373,1374,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
374,1375,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
375,1376,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
376,1377,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
377,1378,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
378,1379,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
379,1380,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
380,1381,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,JAVA']","C,JAVA"
381,1382,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
382,1383,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
383,1384,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,PCB design']","C,PCB design"
384,1385,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,PCB design']","C,PCB design"
385,1386,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
386,1387,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
387,1388,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
388,1389,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
389,1390,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
390,1391,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
391,1392,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
392,1393,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
393,1394,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
394,1395,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
395,1396,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
396,1397,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
397,1398,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
398,1399,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
399,1400,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
400,1401,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
401,1402,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
402,1403,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
403,1404,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
404,1405,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
